NORAD_CAT_ID,EPOCH_UNIX,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,APOAPSIS,PERIAPSIS,BSTAR,ORBITAL_PERIOD,SEMI_MAJOR_AXIS,ORBITAL_VELOCITY,PERIGEE_ALTITUDE,APOGEE_ALTITUDE
35835,1754526336,13.82247822,0.02942054,74.064,123.0581,293.948,63.1089,1171.699,740.155,0.00068502425,6250.688091154757,7334.061798836308,7.165369505505253,-5630.845,-5199.3009999999995
35836,1754718796,14.67293374,0.0029207,74.0327,55.9022,147.9252,212.3703,690.309,649.139,0.0016371,5888.392977913087,7047.858947864272,7.506050507941719,-5721.861,-5680.691
35837,1754681597,13.62099079,0.0422604,73.7271,56.9033,356.3159,17.7422,1341.065,715.086,0.0011226,6343.150900845738,7406.210335554612,7.03923685134284,-5655.914,-5029.9349999999995
35839,1754727829,15.14195614,0.001316,74.2192,226.4705,21.7297,40.8333,532.506,514.341,0.002269,5705.999885428278,6901.558688117566,7.597535825537403,-5856.659,-5838.494
35840,1754710583,14.36271603,0.0116813,73.9328,30.6359,321.0141,38.2631,854.355,687.336,0.00084546,6015.575314552814,7148.980711963379,7.3876612924051415,-5683.664,-5516.645
35846,1754621919,14.42458324,0.0015718,86.3753,112.8594,231.4068,128.5725,761.594,739.185,0.00037783,5989.774440096752,7128.524695982787,7.4734501577229056,-5631.8150000000005,-5609.406
35848,1754253648,14.74649822,0.0007895,86.3875,74.7812,319.7934,40.2699,651.811,640.719,0.00091681,5859.018101180091,7024.400085293487,7.5346401551082165,-5730.281,-5719.189
35850,1754631644,14.75023275,0.0008921,86.3482,41.5756,287.6832,72.3412,651.345,638.814,0.00096074,5857.534688732285,7023.214389204146,7.534504305357314,-5732.186,-5719.655
35875,1754674492,4.0871072,0.5962664,49.3716,59.0614,159.2972,241.9769,19999.136,293.302,0.0010993,21139.64615364138,16524.353941605183,2.4716801004394546,-6077.698,13628.135999999999
35883,1754489836,14.50154804,0.00832383,74.0252,311.0046,110.9057,313.0682,784.271,666.018,0.00019407328,5957.98460700062,7103.279945867966,7.436363884328843,-5704.982,-5586.729
35885,1754715548,14.37216676,0.0025401,74.0282,165.8651,279.5063,80.3219,785.863,749.56,0.00024246,6011.619642520764,7145.846390169841,7.4571435961948325,-5621.4400000000005,-5585.137
35888,1754638094,14.57589623,0.0050034,74.0305,237.1712,38.0838,322.3845,736.389,665.55,0.00027261,5927.594340454494,7079.1046002472995,7.473852115862027,-5705.45,-5634.611
35890,1754652513,14.54782484,0.0058951,73.9377,123.5605,275.5168,83.9272,751.859,668.288,0.0009233,5939.032188677355,7088.208204154916,7.462383841063634,-5702.7119999999995,-5619.141
35891,1754669291,15.22204714,0.0060333,73.9947,1.7543,161.2481,199.096,540.687,457.701,0.0011057,5675.977692445906,6877.328981995622,7.575116307606474,-5913.299,-5830.313
35895,1754671916,14.00735618,0.0208824,74.047,206.1492,333.0452,25.9952,1043.053,739.449,0.0016383,6168.187550150524,7269.385939277761,7.2589874890949675,-5631.551,-5327.947
35898,1754714877,14.91877389,0.0085936,73.9918,190.6273,4.5222,10.0247,651.983,532.185,0.00091409,5791.360646461276,6970.218944504401,7.505126851005672,-5838.8150000000005,-5719.017
35901,1754569468,14.93767208,0.0011705,74.0164,281.5039,15.9633,48.4186,594.356,578.052,0.0019236,5784.033786340823,6964.338853247486,7.564243695354355,-5792.948,-5776.644
35902,1754389569,14.25931109,0.0105064,73.9841,109.0658,253.2344,105.7255,880.839,729.893,0.00062345,6059.198754741524,7183.500814687709,7.378518217898907,-5641.107,-5490.161
35905,1754615359,14.96373484,0.0096394,74.0331,107.4289,222.2644,137.1085,645.169,511.061,0.00029729,5773.9595711788215,6956.249846725476,7.504820692675176,-5859.939,-5725.831
35911,1754678411,15.06114453,0.0025511,86.2071,38.2331,108.038,252.3638,565.758,530.419,0.0064226,5736.615821453776,6926.223856633449,7.574606981580537,-5840.581,-5805.242
35915,1754632999,14.7642205,0.0010994,86.343,40.5101,287.0173,72.9841,648.359,632.926,0.0010603,5851.985209784695,7018.777785832178,7.535328294992846,-5738.074,-5722.641
35918,1754361014,14.49820372,0.002357,86.4049,131.3811,246.2406,180.2167,742.982,709.492,0.00071125,5959.35894326087,7104.372252586326,7.4802925509497245,-5661.508,-5628.018
35929,1754669873,14.93661832,0.0018819,86.3384,11.8682,117.7047,242.6093,599.638,573.425,0.0018326,5784.4418427905575,6964.666399740525,7.558686936636015,-5797.575,-5771.362
35953,1754692798,14.27173451,0.0003483,98.6259,209.5387,335.6894,51.7789,803.697,798.696,0.00082775,6053.924275249147,7179.331426574154,7.4560229114328,-5572.304,-5567.303
35954,1754691916,14.26749845,0.0003914,98.6123,210.4656,323.0005,69.9946,805.428,799.807,0.00076838,6055.72170221613,7180.752398586537,7.454962326428111,-5571.193,-5565.572
35959,1754466262,14.34018236,0.0023532,74.0317,187.1245,300.0223,59.8594,795.173,761.492,9.094e-05,6025.027982977477,7156.467860467687,7.4529904161361324,-5609.508,-5575.827
35961,1754632174,14.04688325,0.0192991,73.9229,66.5396,26.0429,335.026,1017.637,737.578,0.00077545,6150.830647788006,7255.742464117054,7.277339385045479,-5633.4220000000005,-5353.363
35970,1754256365,15.67388863,0.0021638,74.0005,75.1183,187.6703,172.4191,380.973,351.785,0.0047478,5512.3525526798385,6744.514151684524,7.679151936874138,-6019.215,-5990.027
35975,1754670497,14.25437684,0.011731,74.0487,197.1762,307.1877,51.8605,891.313,722.734,0.0012319,6061.2961878170745,7185.158464342729,7.368635274047902,-5648.266,-5479.687
35979,1754525473,14.72543375,0.006351,74.0118,127.8101,291.4812,82.2062,697.617,608.308,0.00062699,5867.399321938479,7031.0973417927125,7.48927553470637,-5762.692,-5673.383
35980,1754535325,14.57056431,0.0056276,73.9141,7.2971,167.3455,192.9137,742.545,662.848,0.0012355,5929.763471185695,7080.8315028299985,7.468274971715391,-5708.152,-5628.455
35982,1754674055,14.61749817,0.006818,74.0554,227.9362,327.3346,32.3611,735.705,639.358,0.00036864,5910.724187899796,7065.666625499069,7.467407393889152,-5731.642,-5635.295
35987,1754519798,14.42032312,0.0050387,73.9945,204.2945,357.1011,2.9844,787.719,715.868,0.00079698648,5991.543967566796,7129.928588498934,7.446850270000792,-5655.132,-5583.281
35989,1754656769,14.3687468,0.0023659,74.0379,155.8785,271.6833,88.161,785.754,751.936,0.00016054,6013.050490944694,7146.980218555054,7.457850656795627,-5619.064,-5585.246
35993,1754633865,14.63914161,0.002899,74.0121,216.2195,70.3851,290.0442,701.029,660.103,0.00051604,5901.985396533097,7058.7006870603,7.5004352137174335,-5710.897,-5669.971
35996,1754103604,15.05470549,0.009565,74.0171,16.321,142.3875,218.4057,616.332,483.795,0.00075118,5739.069426325921,6928.198656867376,7.520589001876746,-5887.205,-5754.668
35997,1754682450,14.50396039,0.0015954,74.0437,63.9366,172.8579,187.2812,735.689,713.026,0.00053006,5956.993653924341,7102.49229560047,7.486983693695723,-5657.974,-5635.311
36005,1754744459,14.47112472,0.0060592,74.0288,328.1974,135.9507,224.6503,778.198,691.997,0.00017316,5970.510355742411,7113.232165076609,7.447997171427984,-5679.003,-5592.802
36011,1754648075,14.40751657,0.0016867,86.3372,89.6698,281.0831,203.396,768.051,743.985,0.00027344,5996.869729784388,7134.153062329461,7.469637265055049,-5627.015,-5602.949
36012,1754640861,14.14344416,0.0222305,86.4448,358.2639,302.7364,55.2564,1005.109,683.981,0.0026931,6108.83735408335,7222.680232328109,7.272650984774602,-5687.019,-5365.891
36028,1754668384,14.88678851,0.0021311,86.3273,5.5977,135.9187,224.3742,616.94,587.189,0.0015636,5803.803818530904,6980.199397615876,7.548373267595756,-5783.811,-5754.0599999999995
36038,1754657738,14.59617938,0.0011041,98.1773,43.3527,99.8687,319.3019,702.219,686.601,0.00014299,5919.357233879103,7072.544901190808,7.50653714009843,-5684.399,-5668.781
36045,1754575007,14.65717701,0.0056396,73.7663,308.7413,352.2473,7.7816,714.55,634.999,0.0010711,5894.723106710983,7052.909093738651,7.482983936140959,-5736.001,-5656.45
36046,1754662069,14.64219424,0.005885,74.0168,159.3381,335.5199,205.1175,721.119,638.05,0.00049872,5900.75494040161,7057.719579542849,7.478593272988104,-5732.95,-5649.881
36047,1754649166,14.88294176,0.001403,74.0358,227.5563,329.1019,30.9334,613.062,593.472,0.0014989,5805.30391056237,6981.402113490732,7.553219345826268,-5777.528,-5757.938
36048,1754639720,14.37582032,0.0028126,74.0572,171.6987,257.3275,256.3622,786.596,746.406,0.00018623,6010.091812277186,7144.635612445095,7.455744789567162,-5624.594,-5584.404
36049,1754680195,14.60326896,0.001242,74.0326,0.0006,109.5623,250.6885,700.902,683.339,0.0010741,5916.483510415328,7070.255668052181,7.506719734565191,-5687.661,-5670.098
36050,1754432779,14.9817412,0.0094599,74.0328,95.6981,210.6774,148.8862,638.293,506.787,0.00035349,5767.019924226164,6950.674978781408,7.509183532356382,-5864.213,-5732.707
36052,1754679885,15.15286222,0.00144,73.9982,249.001,334.2558,25.7918,530.045,510.178,0.0041735,5701.893064530221,6898.246751316351,7.598421049360506,-5860.822,-5840.955
36053,1754630756,14.55069171,0.0032985,73.8722,34.9704,10.5258,349.6587,732.52,685.765,0.00091091,5937.8620427110955,7087.2771309472055,7.482278123439241,-5685.235,-5638.48
36058,1754685967,14.57676407,0.0045695,74.0223,273.1427,74.8815,285.7398,733.035,668.342,0.00040509,5927.241436102903,7078.823623798826,7.477244583111749,-5702.658,-5637.965
36060,1754618201,14.41601529,0.0016134,74.0289,109.3745,241.8982,118.0543,764.72,741.708,0.00022276,5993.334375826678,7131.348906580748,7.471655656779191,-5629.292,-5606.28
36061,1754672926,14.33410426,0.0039571,74.0219,230.3681,346.7254,13.2852,808.683,752.029,0.00019753,6027.582779699971,7158.490758819345,7.439991673908344,-5618.971,-5562.317
36073,1754548536,14.34736427,0.00261717,74.031,196.1713,296.8274,63.0202,794.668,757.221,0.00016048887,6022.012013778751,7154.079435849128,7.452268855810287,-5613.779,-5576.332
36074,1754645113,14.42505635,0.0047572,73.988,215.7405,335.7956,24.0964,784.145,716.323,0.00048104,5989.577988719608,7128.36882854986,7.449763158439723,-5654.677,-5586.855
36080,1753688247,14.45700274,0.0015111,86.3163,67.8128,259.6594,100.2905,750.484,728.973,0.00039722,5976.342507077647,7117.863672593411,7.4795102501571975,-5642.027,-5620.516
36083,1754642469,14.42517896,0.0024735,86.3396,88.5482,286.9634,72.8855,767.825,732.562,0.00033136,5989.527078976356,7128.328435727344,7.466817418152595,-5638.438,-5603.175
36090,1754683492,14.90613056,0.0040466,97.8695,247.9113,301.9863,233.7374,624.246,567.803,0.0012815,5796.272859158427,6974.159798436383,7.537196851985915,-5803.197,-5746.754
36091,1754727534,15.43570154,0.0017115,98.2787,253.1292,144.6652,215.5732,447.246,423.923,0.0037061,5597.413229071803,6813.7196344382755,7.6434293467273475,-5947.077,-5923.754
36092,1754717659,14.4059544,0.0123178,98.7489,216.533,207.8496,216.4581,844.417,668.65,0.00047115,5997.520025469468,7134.668800852954,7.390376177131745,-5702.35,-5526.583
36093,1754676747,14.43962421,0.0117794,98.1534,313.6727,333.7265,25.7981,829.35,661.527,0.00044562,5983.535218331004,7123.5735722622785,7.400124254120087,-5709.473,-5541.65
36099,1754679511,14.38813147,0.0009778,98.6438,306.1966,188.2422,171.8606,769.407,755.442,0.0016454,6004.949300063631,7140.559510821046,7.471572968474593,-5615.558,-5601.593
36100,1754681214,14.30055471,0.0008565,98.505,241.9267,265.7157,94.3047,797.688,785.407,0.00095994,6041.723678004096,7169.682414940363,7.457257917541892,-5585.593,-5573.312
36103,1754671319,5.23933451,0.5218575,49.3441,295.1281,98.6789,321.1641,14932.272,317.243,0.0004023,16490.643961574424,14002.892555951266,2.9926483588088124,-6053.757,8561.272
36133,1754620283,5.23487078,0.5113084,45.821,125.8514,50.4425,344.6556,14796.583,468.85,0.00060939,16504.705394084245,14010.851523758647,3.0351268042588897,-5902.15,8425.583
36147,1754740498,13.45987342,0.0443173,98.5337,307.9491,224.3384,132.1456,1417.898,756.223,0.0019525,6419.079682548753,7465.195590443154,6.996885984766788,-5614.777,-4953.102
36148,1754044359,13.8354301,0.0290142,98.4186,77.8148,356.4548,3.4551,1164.008,738.69,0.0026289,6244.836580830255,7329.483952228928,7.170526795856302,-5632.3099999999995,-5206.992
36152,1754172887,14.16521427,0.00545044,98.7662,256.7102,228.3412,131.3089,876.47,797.817,0.0008124461,6099.4488578251485,7215.278115961051,7.399539227143969,-5573.183,-5494.53
36160,1754207006,14.13046496,0.0134963,98.1581,68.6136,172.6428,187.6769,946.507,751.428,0.00021443,6114.448480257228,7227.10236876631,7.33421881798154,-5619.572,-5424.493
36162,1754030542,14.00060866,0.0264915,97.6084,33.8452,146.6464,215.1713,1086.225,700.948,0.0050051,6171.1602758276085,7271.721380025283,7.21720259057474,-5670.052,-5284.775
36163,1754437535,14.53999975,0.0043569,99.0874,50.6951,103.2741,257.3318,743.51,681.722,0.0027086,5942.228437796225,7090.751115397738,7.47252844233819,-5689.278,-5627.49
36167,1754005487,14.47870611,0.0070505,98.8176,114.3915,287.3619,71.987,782.748,682.48,0.00079073,5967.384056530173,7110.748844894371,7.441919698864487,-5688.52,-5588.252
36173,1754669756,14.2482543,0.0147622,98.192,185.9342,196.7757,162.8513,915.181,702.983,0.0001636,6063.900754494535,7187.216647248379,7.345276108790617,-5668.017,-5455.8189999999995
36180,1753740456,14.20169459,0.0213663,98.4739,279.2764,68.5774,293.8049,978.681,670.882,0.00050425,6083.7810201071225,7202.916752084693,7.288940827638796,-5700.118,-5392.3189999999995
36182,1754716436,14.3333962,0.0023098,99.0818,142.5047,82.1993,278.1811,797.127,764.056,0.0010163,6027.880538179779,7158.726506587036,7.452134893433066,-5606.9439999999995,-5573.873
36184,1754418414,14.0807805,0.0132228,98.5306,215.0976,346.6359,13.1322,961.745,770.171,0.0014156,6136.023496708865,7244.0930860726885,7.327600662618939,-5600.829,-5409.255
36188,1754743715,14.56748782,0.004988,98.585,317.8462,331.7307,28.1184,739.018,668.369,0.0021454,5931.015770706853,7081.828395860626,7.472526199822025,-5702.631,-5631.982
36198,1754552398,14.07003841,0.0099885,98.6323,254.3602,115.523,245.6309,942.039,797.25,0.001199,6140.70818304184,7247.779728528537,7.349467706143199,-5573.75,-5428.961
36199,1754640306,14.29412894,0.0093624,98.3026,247.4467,81.7146,279.464,860.842,726.55,0.00021648,6044.439669088363,7171.8309557521625,7.392984172257431,-5644.45,-5510.158
36200,1753583911,14.52801012,0.0040382,99.3923,265.0152,66.9715,293.5728,745.166,687.867,0.0037908,5947.132421188044,7094.651800686797,7.472851694738844,-5683.133,-5625.834
36203,1753925117,14.74743036,0.0088383,99.0826,139.0776,209.0966,150.5298,708.05,583.888,0.00091991,5858.647770553026,7024.104088268263,7.474395759952152,-5787.112,-5662.95
36204,1754350427,14.33442523,0.0020408,99.2937,304.5019,175.113,185.0255,794.858,765.64,0.00083857,6027.447812778469,7158.383898617801,7.4543185204039775,-5605.36,-5576.142
36206,1754250654,14.21138119,0.0031428,98.4921,244.0444,40.7596,319.5925,844.135,798.881,0.00049353,6079.634262487895,7199.643333357657,7.424700030352033,-5572.119,-5526.865
36207,1752962417,14.01483837,0.0147193,98.6152,93.415,11.7134,348.7397,995.626,781.701,0.0017816,6164.894501027343,7266.798407112937,7.305178611812064,-5589.299,-5375.374
36211,1754633534,14.25277543,0.0268424,98.4965,217.0757,239.3376,118.1097,1000.443,614.68,0.00021189,6061.97722151299,7185.696659831353,7.257811274417665,-5756.32,-5370.557
36216,1753776377,14.18613226,0.0045916,98.6199,234.4144,51.2102,309.3161,863.146,796.951,0.00030665,6090.4549891740535,7208.18357091179,7.409548079915504,-5574.049,-5507.854
36218,1754504856,14.6878567,0.0075544,99.0865,45.4187,330.9519,28.7489,718.156,611.743,0.00060505,5882.410331522366,7043.084358120019,7.4738866626836185,-5759.257,-5652.844
36224,1754695312,14.12684013,0.0114654,98.7998,270.6206,349.2839,10.5893,933.079,767.328,9.3185e-05,6116.01739701998,7228.338592250268,7.348502176581385,-5603.6720000000005,-5437.921
36225,1754744758,14.95709661,0.0054798,98.8202,326.3267,338.8284,21.0665,618.303,542.043,0.0020606,5776.522158868371,6958.307900842341,7.534987425631607,-5828.957,-5752.697
36226,1753431806,14.0946899,0.0098392,98.6301,254.831,58.5991,302.4758,932.421,789.962,0.0011591,6129.968137858783,7239.326394073131,7.354863356576764,-5581.0380000000005,-5438.579
36229,1754503162,14.06299017,0.0106902,100.936,52.127,96.7104,264.6236,949.572,794.56,0.0013729,6143.785848923764,7250.201206188753,7.3430831030281265,-5576.4400000000005,-5421.428
36230,1754614535,13.74672017,0.0219158,99.5301,295.3054,112.025,250.4335,1144.169,821.526,0.0012906,6285.135576452198,7360.982408685483,7.206140595149376,-5549.474,-5226.831
36231,1754688728,14.1192264,0.0060461,98.6692,199.8452,331.7408,28.0489,896.521,809.083,0.00010653,6119.315432182601,7230.936925039922,7.387105825588778,-5561.917,-5474.479
36232,1754718510,14.12309764,0.0119568,98.6908,208.9157,25.5513,335.1504,937.924,765.037,0.00030128,6117.638084954853,7229.615497689103,7.344240818002483,-5605.963,-5433.076
36234,1754737574,13.45553942,0.0316866,99.0124,303.8805,344.3766,14.7762,1325.261,852.066,0.0001701,6421.147254161885,7466.7985199163095,7.0851842222997305,-5518.934,-5045.739
36236,1753005051,13.81835557,0.0150379,98.8692,250.5246,29.6541,331.3035,1067.696,847.075,0.00015604,6252.552958441494,7335.520451253042,7.268496421220852,-5523.925,-5303.304
36238,1754644417,14.123392,0.0020006,98.6266,197.3997,282.1633,77.7298,865.843,836.917,5.1494e-05,6117.51058102756,7229.515044152619,7.41778252921451,-5534.083,-5505.157
36244,1754051066,14.2362122,0.0048647,98.9212,322.0892,310.7594,48.9367,848.117,778.151,0.0011589,6069.030075289268,7191.269082136766,7.416249306951581,-5592.849,-5522.883
36247,1754637627,14.33107854,0.0188963,98.2757,238.8872,51.0029,310.7815,916.651,646.075,0.00044901,6028.855382994782,7159.498304599665,7.329140242247105,-5724.925,-5454.349
36254,1754701777,15.00863907,0.0059597,99.5242,145.3296,90.3296,270.4752,605.607,522.859,0.0028774,5756.684506638616,6942.368019088261,7.540031543186191,-5848.141,-5765.393
36255,1752537507,14.35673757,0.0063951,99.4346,102.5495,240.2383,137.2728,818.561,727.099,0.00034448,6018.080331881417,7150.965235687889,7.425787595266885,-5643.901,-5552.439
36258,1754679039,14.73811408,0.0176124,99.0976,234.9049,157.2962,203.6156,772.692,525.165,0.0002126,5862.351148254919,7027.063835032464,7.407527831025926,-5845.835,-5598.308
36260,1754693256,14.1525308,0.00148,98.6603,226.7295,249.4144,110.5442,852.138,830.768,0.00014407,6104.915171779736,7219.588350930584,7.426755745491396,-5540.232,-5518.862
36261,1753825463,13.4534025,0.03576019,101.3803,85.0355,30.2425,331.8824,1356.497,822.412,0.00047891796,6422.167180384294,7467.58917634291,7.055975201240655,-5548.588,-5014.503
36262,1754518357,14.27578213,0.0059845,98.9793,96.0744,285.5702,73.8877,842.796,756.883,0.00017080163,6052.207802921968,7177.974322700728,7.414819326870911,-5614.117,-5528.204
36263,1754362283,14.43533522,0.0036574,99.0128,90.5586,290.408,69.3182,772.908,720.791,0.0012096,5985.313031061013,7124.984527744384,7.4597361341428545,-5650.209,-5598.092
36267,1754641207,14.08240729,0.0128039,98.5441,174.1891,208.7576,305.3233,958.146,772.655,0.00059667,6135.314667496738,7243.535186898573,7.330953537649629,-5598.345,-5412.854
36269,1754664616,14.26214231,0.0234494,99.0912,157.5095,283.3935,74.1204,972.842,635.989,0.00039667,6057.995925297986,7182.550104586849,7.284091049775088,-5735.011,-5398.158
36272,1754730776,14.16929224,0.0168218,99.1556,94.0661,262.8271,95.3752,957.109,714.408,0.00024774,6097.693415913341,7213.893661995229,7.316567699941047,-5656.592,-5413.891
36273,1754470286,14.16384093,0.0096976,99.6246,77.6152,346.3018,13.5525,907.585,767.634,0.00018877,6100.04026640816,7215.744508750602,7.36793920573715,-5603.366,-5463.415
36274,1754695397,14.2149641,0.0062259,99.1426,290.5247,228.5212,309.382,865.115,775.482,0.0022038,6078.1018785689375,7198.433492907022,7.402466923830495,-5595.518,-5505.885
36278,1754654923,14.17090908,0.0060598,99.1196,135.5594,288.6268,70.8332,878.921,791.499,0.00024594,6096.997695224787,7213.344935324723,7.396025171923401,-5579.501,-5492.079
36279,1753938263,14.14633507,0.0063261,98.5421,195.8278,80.9395,279.893,889.246,797.876,0.00013331,6107.588967210855,7221.696192780531,7.38977084315232,-5573.124,-5481.754
36280,1754643252,14.09240202,0.0064534,98.7806,252.583,62.8751,313.3743,908.698,815.252,0.00068528,6130.9633288477535,7240.109901948472,7.379409517170707,-5555.748,-5462.302
36281,1754741630,13.59326902,0.0299487,99.2549,150.1157,72.0554,291.2993,1260.249,816.033,0.0034935,6356.0869628106575,7416.276275163171,7.121700153726224,-5554.967,-5110.751
36283,1753036052,14.97826024,0.0080131,99.4103,136.2516,154.1532,206.3722,629.322,517.912,0.00090969,5768.360184400161,6951.751832128685,7.519472935398462,-5853.088,-5741.678
36289,1754679179,15.03446144,0.0011884,97.8602,239.1768,46.0408,314.1795,564.522,548.041,0.00014784,5746.797139678587,6934.416520347518,7.580444820957632,-5822.959,-5806.478
36290,1754677295,15.08192779,0.0008027,97.7974,232.1042,239.4563,120.5873,547.279,536.17,0.00014671,5728.710626587611,6919.85939206885,7.5913574144528955,-5834.83,-5823.721
36291,1754516342,14.06183523,0.01686635,98.4429,262.6055,252.0773,106.1945,994.754,750.172,0.00039921556,6144.290456175399,7250.598187693385,7.297663186837306,-5620.8279999999995,-5376.246
36292,1754705425,14.0398527,0.0155995,98.7378,333.7023,18.993,341.6967,993.253,766.806,0.00030204,6153.910717311158,7258.164502999115,7.303099114181272,-5604.1939999999995,-5377.747
36299,1754636341,13.79670713,0.0028073,82.9689,55.462,294.3689,189.0142,985.671,944.442,0.00058883,6262.3638514532995,7343.191898854065,7.354095424032366,-5426.558,-5385.329
36300,1754732033,12.36048723,0.0678807,65.678,208.43,151.5508,358.5666,2059.761,987.038,0.00049339,6990.015716395024,7901.534629839405,6.64173461021041,-5383.9619999999995,-4311.239
36301,1754717623,12.17543084,0.1290741,88.399,132.877,165.6796,350.23,2633.454,573.071,0.0039016,7096.258123051356,7981.3976580545805,6.212316664226522,-5797.929,-3737.546
36302,1754690599,14.09675489,0.0109042,81.2495,17.9019,277.735,209.0802,939.416,781.553,0.00011216,6129.070177796076,7238.6193991310865,7.347393578090917,-5589.447,-5431.584
36304,1754737089,15.63999099,0.0010914,98.7109,92.39,149.2948,210.8947,383.492,368.749,0.0068175,5524.299857668908,6754.255871150492,7.681834572438766,-6002.251,-5987.508
36319,1753952204,14.30921568,0.001841,82.5191,82.7086,250.3434,109.5766,801.848,775.46,0.0017024,6038.066790813793,7166.789050198644,7.451426390764208,-5595.54,-5569.152
36320,1754681424,14.38985564,0.000687,82.477,47.1949,90.2319,269.9659,766.759,756.949,0.0024427,6004.229796429007,7139.989118980614,7.474045912149221,-5614.051,-5604.241
36321,1754730330,14.28620078,0.0011401,82.5221,104.0557,310.6369,49.3823,804.529,788.169,0.0010997,6047.794044792922,7174.4840597946695,7.452642636700498,-5582.831,-5566.471
36324,1753413942,14.13917644,0.0012457,82.5302,170.6113,64.5956,295.6509,854.998,836.999,0.00061379,6110.681224372641,7224.133538398942,7.426153450480718,-5534.001,-5516.002
36325,1754655684,14.1805102,0.0016943,82.5187,132.7005,134.7368,225.5193,844.17,819.738,0.00067289,6092.869634549538,7210.088634629732,7.430063298607123,-5551.262,-5526.83
36326,1754657179,14.24173617,0.0025962,82.5153,158.0119,103.1138,257.2944,829.94,792.609,0.0019835,6066.676068750683,7189.409434191503,7.4340545854,-5578.391,-5541.0599999999995
36328,1754658307,14.17262598,0.0016035,82.5192,145.8386,115.29,244.9942,846.193,823.062,0.0013369,6096.259092840323,7212.762364294278,7.429358211590124,-5547.938,-5524.807
36330,1754214870,14.29206046,0.0021613,82.5299,105.9195,185.7494,174.3447,809.89,778.886,0.0015913,6045.314476650346,7172.522921808971,7.446055873000629,-5592.114,-5561.11
36334,1754299123,14.25226448,0.0023239,82.5143,95.0455,321.3282,38.6236,824.433,791.034,0.0016005,6062.19454608381,7185.868399079112,7.437914798571551,-5579.966,-5546.567
36335,1754549422,14.30478373,0.00327049,82.4989,71.0192,194.277,165.7495,813.578,766.691,0.00048114334,6039.937522354978,7168.269264156578,7.440012325474452,-5604.309,-5557.4220000000005
36336,1754534632,14.17675081,0.0009741,82.5373,157.7363,13.6946,346.4496,840.253,826.204,0.00059238,6094.485341384088,7211.363225572914,7.434758063813446,-5544.796,-5530.747
36337,1754705844,14.16531608,0.0017499,82.5272,158.1689,83.4294,276.8875,849.734,824.483,0.00049933,6099.405019418387,7215.243543801806,7.426991262216202,-5546.517,-5521.266
36338,1754641662,14.27660449,0.0018744,82.5199,82.7022,281.2184,78.6893,813.018,786.11,0.001029,6051.859184060088,7177.698676595515,7.445500874516385,-5584.89,-5557.982
36340,1754405706,14.4749389,0.001682,82.5186,344.3117,274.0211,85.9061,745.81,721.885,0.0019981,5968.937112404668,7111.982541401444,7.481329060514692,-5649.115,-5625.1900000000005
36341,1754693966,14.25455978,0.0007038,82.5177,110.8018,95.7247,264.4739,812.019,801.905,0.0018735,6061.218398426051,7185.096989010329,7.450375674024287,-5569.095,-5558.981
36342,1754662699,14.16110413,0.0029334,82.5367,164.0421,85.7764,274.6766,859.709,817.37,0.00043119,6101.219170965873,7216.674163828077,7.417468855072226,-5553.63,-5511.291
36343,1754731954,14.23143346,0.0011744,82.5073,105.5603,72.3115,287.9348,823.191,806.297,0.0013373,6071.067980807606,7192.8788184228415,7.44283324169159,-5564.7029999999995,-5547.809
36345,1754647100,14.23311783,0.0028815,82.529,110.9522,341.8618,18.1533,834.901,793.452,0.00084366,6070.349520882172,7192.311329349664,7.430431939796371,-5577.548,-5536.099
36346,1753489638,14.31183664,0.0001831,82.5336,100.2095,112.8633,247.2746,789.091,786.467,0.00095324,6036.961025569672,7165.914042968827,7.464246956706245,-5584.533,-5581.909
36349,1754681793,14.3681244,0.0016064,82.5013,47.7808,69.1913,291.0995,780.533,757.57,0.0019182,6013.3109649301205,7147.186612850724,7.463408647590413,-5613.43,-5590.467
36350,1754426920,14.3230509,0.0014122,82.5147,74.4496,239.1917,120.7881,794.153,773.924,0.0016346,6032.2343754290505,7162.173177338153,7.457028290175996,-5597.076,-5576.847
36351,1754653261,14.26460571,0.001797,82.5426,136.5602,70.3138,289.9983,816.494,790.683,0.0018323,6056.949750768821,7181.723162546574,7.443986598137066,-5580.317,-5554.506
36353,1754742825,14.14880446,0.0008377,82.5356,159.2262,342.8005,17.2887,848.77,836.672,0.0014738,6106.523010072047,7220.8559001989415,7.430873354252017,-5534.3279999999995,-5522.23
36354,1754524473,14.25467251,0.0017707,82.5011,101.9526,297.3586,62.5795,819.647,794.202,0.00093476,6061.170464588948,7185.059107768202,7.442450589422784,-5576.798,-5551.353
36355,1754038378,14.3270826,0.0016371,82.5142,83.2258,294.7194,65.2288,794.417,770.971,0.0019388,6030.536879852985,7160.829470976042,7.4560531420725535,-5600.029,-5576.583
36356,1754728396,14.25976856,0.0006901,82.5132,88.2917,259.9838,100.0567,810.169,800.255,0.0013357,6059.004368581422,7183.347177145596,7.451387498604333,-5570.745,-5560.831
36360,1754672780,2.34909379,0.6943235,45.8244,17.2617,146.0542,289.3377,34122.759,928.717,-0.0089799,36780.140651599955,23903.87285568388,1.7354727120057873,-5442.283,27751.759
