NORAD_CAT_ID,EPOCH_UNIX,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,APOAPSIS,PERIAPSIS,BSTAR
44569,1754539483,14.46480891,0.00148484,64.9035,182.4575,172.1242,204.3894,747.733,726.603,0.0047333151
44570,1753871025,13.3772976,0.015603,90.1749,90.6989,109.1323,71.8354,1234.708,1000.792,0.00030975
44571,1754427425,13.42116107,0.0158011,90.1686,83.6256,22.3379,338.4549,1219.594,983.224,0.00086994
44572,1754683997,1.00489288,0.0020505,11.3044,328.3615,271.2507,94.4676,35812.067,35639.399,0.0
44573,1754679781,2.22882649,0.7171208,6.7363,79.8177,173.8288,167.2968,36131.285,624.885,0.0049349
44574,1754681032,14.4702216,0.0089491,71.1198,59.1467,148.6449,227.9173,799.053,671.733,0.0017531
44575,1754683855,12.54893045,0.0044735,82.5866,185.9345,302.6341,57.0433,1479.09,1409.104,1.848e-05
44582,1754678718,1.00690706,0.0021462,14.6283,356.4675,106.0831,261.7749,35759.808,35579.323,0.0
44588,1754689246,1.46010273,0.3189016,6.6007,138.0588,132.575,12.0894,36908.979,15975.909,0.0
44589,1754645574,14.75847755,0.0081752,98.8157,67.5164,279.787,79.4112,699.858,585.069,6.1643e-05
44592,1754693141,14.42751231,0.0070152,98.9004,274.6358,120.9571,239.8536,799.426,699.424,6.4793e-05
44593,1754377581,15.06776417,0.0017841,97.8441,234.6847,257.6478,102.2752,558.414,533.707,0.00010495
44598,1754270400,13.4364075,0.0139493,100.3785,144.8554,245.0098,113.6488,1200.005,991.494,2.7441e-05
44600,1754664502,14.57203565,0.0158978,98.1224,149.743,325.903,33.2034,814.782,589.658,0.00080986
44603,1754675065,13.93872947,0.0215882,98.5399,41.6641,22.7526,338.3031,1072.539,757.644,0.00022242
44605,1754613031,13.88847348,0.0229809,98.448,307.1007,40.456,321.3437,1100.684,764.666,0.00019037
44606,1754619266,13.92521743,0.0224035,98.443,319.4553,356.051,3.8878,1083.308,756.309,0.00015378
44607,1754709689,13.9637867,0.0203757,98.4785,13.1761,321.3988,37.2756,1054.791,757.937,0.00026086
44609,1754654168,14.96336455,0.0031756,97.5602,243.9977,283.2159,76.5521,600.32,556.139,0.00032649
44610,1754630137,15.03063582,0.002104,98.2493,40.0724,66.7232,293.6204,572.051,542.866,0.00046191
44611,1754727725,14.91444545,0.0031294,98.1901,359.4044,63.0637,297.3772,615.249,571.616,0.00045128
44612,1754722594,14.909299,0.0012499,97.5921,231.153,61.6966,298.5512,603.752,586.321,0.0004215
44613,1754691709,13.79775034,0.0231367,98.5364,281.8966,116.1504,246.3648,1134.575,794.798,0.00034382
44614,1754719396,13.80580332,0.02298,98.7296,329.2711,152.293,209.0691,1130.504,793.159,0.00040497
44616,1754739037,14.92683716,0.0004416,97.8207,302.9314,237.5348,122.5444,592.651,586.497,0.00036482
44617,1754637792,13.40989908,0.022462,63.3969,228.8028,6.6222,353.7685,1273.696,937.496,4.2287e-05
44618,1754666103,13.42027458,0.0230401,63.4636,231.4167,347.1183,12.4017,1274.075,929.401,4.3539e-05
44619,1754675877,14.99309895,0.0012753,98.2953,41.4602,161.8357,198.3322,577.889,560.17,0.00036854
44621,1754727366,14.94408176,0.0008315,97.611,251.9902,192.0417,168.0606,590.002,578.423,0.0002297
44627,1754651853,4.32890082,0.5764585,50.429,44.4872,76.427,338.8393,18692.536,357.513,0.00094425
44631,1754684228,15.07989692,0.0022681,97.5644,259.5298,58.3717,301.972,558.042,526.649,0.00052164
44632,1754659822,15.08704832,0.0013238,97.5598,259.0081,26.36,333.8299,549.317,531.0,0.00039818
44633,1754673407,14.81015185,0.004999,97.7042,215.4552,349.2898,10.7246,661.138,591.109,0.00020168
44640,1754628271,14.77962739,0.0060623,97.7345,210.9742,12.661,347.6107,678.285,593.244,0.00020375
44641,1754710764,15.18861715,0.0018932,97.5972,286.2155,348.2006,11.8782,522.321,496.242,0.00065714
44642,1754644601,1.84439471,0.4633689,12.8726,55.0111,280.1033,32.277,34722.931,8694.011,0.0
44643,1754696056,1.81980401,0.4750214,13.6275,50.5082,276.8226,33.2096,35422.584,8499.265,0.0
44644,1754706146,1.94058007,0.4521771,12.766,50.325,299.8755,22.6866,33049.469,8495.632,0.0
44645,1754603358,1.89806287,0.4634912,13.1214,44.9066,299.2255,22.2366,33947.842,8405.173,0.0
44646,1754706161,1.85995487,0.4729787,13.4796,44.3831,293.5323,24.2832,34761.778,8341.433,0.0
44647,1753666467,1.88052407,0.4617943,13.1261,50.1379,287.1843,28.3828,34151.141,8543.997,0.0
44648,1753828653,1.92370292,0.4458437,12.8314,52.168,290.4302,27.9152,33106.778,8755.46,0.0
44649,1754465373,1.83952693,0.4702975,12.9415,55.5079,278.2082,32.7861,34990.351,8525.645,0.0
44650,1754675775,1.90428372,0.4430243,12.7054,59.3072,277.6942,35.637,33297.241,8935.689,0.0
44651,1754593939,1.83293071,0.4662478,12.9513,60.1502,267.9283,39.9604,34975.325,8675.596,0.0
44652,1754495807,1.86418322,0.43925755,12.6862,61.805,269.4594,41.6549,33759.147,9259.565,0.0
44654,1754137420,1.80722983,0.46776,13.2356,61.1797,259.2494,46.4981,35409.517,8774.928,0.0
44655,1754243346,1.83818281,0.4720198,13.5588,47.8856,284.908,28.7971,35058.997,8484.427,0.0
44656,1754218372,1.83287201,0.46134,13.474,53.6615,272.2078,37.4835,34837.787,8814.338,0.0
44658,1754703599,1.81729667,0.469123,13.3973,55.9855,268.4406,39.3103,35293.715,8680.255,0.0
44659,1754615808,1.90571822,0.452317,13.1567,46.9407,293.6385,25.7314,33532.699,8672.632,0.0
44660,1754169899,1.84951515,0.4864692,12.7969,50.6412,297.3073,21.613,35294.647,8018.569,0.0
44661,1754520740,1.72652956,0.4655386,12.4795,84.9429,212.8353,106.9491,36636.518,9308.706,0.0
44662,1754548927,1.8480667,0.4691185,12.9673,55.9371,277.7861,33.1512,34829.742,8512.767,0.0
44666,1754538475,1.90660194,0.44442392,12.7017,58.7837,279.3377,34.4599,33303.525,8884.822,0.0
44667,1754676833,1.90727036,0.451483,13.183,43.0555,302.8796,21.3241,33488.137,8687.372,0.0
44668,1754299487,1.97447555,0.454428,13.2252,29.8547,330.6782,9.9818,32657.348,8264.506,0.0
44670,1754680844,1.82912127,0.4639481,12.9442,61.9368,263.8242,43.2696,34967.772,8761.44,0.0
44673,1754500112,1.77547057,0.4711759,12.9971,68.931,245.1317,59.3946,36004.777,8856.689,0.0
44674,1754223857,1.93770808,0.4346395,12.6162,65.3055,278.9468,35.6286,32611.789,8986.954,0.0
44675,1754615032,1.80468099,0.4665873,13.0745,63.8923,255.8394,49.5595,35415.435,8822.611,0.0
44677,1754494243,1.78530967,0.4432937,12.5885,80.592,222.8164,92.5287,35048.614,9600.963,0.0
44678,1754529344,1.82228323,0.462558,13.0248,61.5616,261.2736,45.4263,35031.781,8838.648,0.0
44679,1754649387,1.79402011,0.4691224,13.0823,64.884,253.2107,51.6354,35653.371,8810.242,0.0
44680,1754518631,1.75588715,0.4702468,12.9202,73.5046,234.6422,71.9022,36292.36,8996.72,0.0
44682,1753679195,1.81923854,0.4633254,13.0319,63.5136,257.7675,48.2512,35099.723,8833.87,0.0
44683,1754600076,1.83237691,0.46971,12.99,58.4008,271.2412,37.2994,35081.323,8580.963,0.0
44684,1753502587,1.83120482,0.4642144,12.937,62.2338,263.7016,43.2989,34943.919,8742.438,0.0
44685,1754629983,1.69250508,0.4591076,11.8977,96.9095,191.3086,153.1487,37019.811,9709.52,0.0
44686,1754383458,1.690989,0.4680346,11.9418,96.1625,193.5029,147.5367,37311.419,9453.461,0.0
44687,1754532233,1.82177815,0.46216579,12.8882,64.7597,258.1823,48.0355,35028.328,8852.568,0.0
44689,1754586624,2.13333752,0.4831109,12.9621,342.2118,86.4981,325.4932,31425.691,6797.134,0.0
44690,1754601073,1.8847851,0.4390866,12.6657,64.1003,266.5182,43.8817,33461.395,9150.136,0.0
44691,1754602839,1.76817717,0.4467411,12.7155,79.3723,221.256,94.6042,35415.371,9604.427,0.0
44692,1754429151,1.71601039,0.4647703,11.8945,99.1799,196.3259,141.2877,36789.484,9395.39,0.0
44693,1754637787,1.78459171,0.4676687,13.1377,66.2019,248.6503,56.2091,35759.546,8905.427,0.0
44694,1754363301,1.77428732,0.4742622,13.2594,64.917,248.6754,55.337,36112.57,8774.509,0.0
44696,1752631058,12.42625772,0.0003147,82.6116,316.4576,313.4379,46.6438,1497.972,1493.016,0.00030555
44697,1754005081,14.08508349,0.0018,82.518,108.7596,13.1371,347.0268,877.519,851.446,0.0016267
44698,1754339578,14.00127867,0.002233,82.5098,53.1031,354.4366,5.6551,909.592,877.117,0.00072937
44699,1754118215,13.96759999,0.0015355,82.5183,59.0098,162.2885,197.8821,916.222,893.855,0.0003722
44700,1754733077,14.07261558,0.000666,82.5139,14.3863,323.3545,66.3797,873.586,863.933,0.0014331
44712,1754676348,14.87631839,0.0038954,97.6712,224.5571,323.7303,36.1273,632.543,578.136,0.00032082
44803,1754702428,6.6253994,0.4473637,5.2951,235.3121,107.3866,305.1349,10953.444,239.455,0.0060089
44845,1754332346,1.84919235,0.5080435,19.8412,159.409,136.0426,277.9264,35904.397,7415.344,0.0
44848,1754196517,1.88592759,0.5014403,20.1786,150.3387,153.2328,245.1368,35170.8,7418.367,0.0
44849,1753590425,1.95521115,0.5014046,20.917,122.3756,203.1129,122.8369,34182.412,7091.454,0.0
44893,1753969600,1.88245698,0.4899529,19.9194,161.3594,134.6161,277.6603,34903.575,7753.598,0.0
44895,1754099498,1.87718334,0.4290264,12.7121,67.0872,255.8315,54.0188,33289.621,9471.286,0.0
44896,1754603805,2.00732538,0.4613588,13.3197,16.7314,357.5338,0.7044,32414.283,7920.335,0.0
44912,1754739688,12.74984664,0.0282712,82.4074,312.557,149.157,212.6486,1580.517,1142.888,0.017975
44980,1754463806,2.1581489,0.4527719,13.0994,344.0868,70.2251,332.2255,30368.0,7463.348,0.0
44982,1754666011,4.28198121,0.5530643,64.9299,112.7065,283.0832,23.3638,18500.589,781.382,-0.0036697
44984,1754499583,4.2353044,0.5581389,63.9242,114.6306,336.9747,5.579,18764.932,752.002,-0.0017512
44986,1754155597,1.84063543,0.470529,12.8917,55.1187,280.1112,31.6453,34980.251,8513.15,0.0
44987,1754226772,12.70585246,0.0240438,82.3959,304.6247,135.6976,226.3643,1566.083,1193.034,-0.004697
44992,1754705573,12.54913461,0.0116583,82.4661,348.0862,208.0498,151.4275,1535.205,1352.819,0.016752
44996,1753980780,12.43287104,0.0011672,82.484,8.634,67.72,292.5116,1501.888,1483.515,0.00040788
44998,1754661523,12.66222453,0.0108663,82.4649,314.8648,152.0002,208.6996,1481.859,1312.877,0.0080844
45028,1754702546,5.34075758,0.5214703,6.1282,309.8857,34.2379,350.3878,14656.262,237.56,0.0073255
45037,1754715404,13.98736676,0.0017658,67.2286,139.6524,252.4896,107.4261,911.024,885.327,0.00071285
45038,1754713107,13.99685423,0.0017679,67.1678,120.6303,209.0245,150.986,907.745,882.029,0.00054022
45041,1754644643,1.03021417,0.0406322,4.5857,77.4657,28.4722,333.8136,36715.595,33350.347,0.0
45127,1754661561,12.61264867,0.0130092,82.443,325.903,184.5916,175.3991,1519.148,1316.312,0.013367
45128,1753882766,14.38847801,0.0024301,81.2011,329.6395,130.6707,229.6597,779.662,744.958,0.0011834
45130,1754435104,12.70171025,0.01944982,82.436,310.2755,137.2354,224.4063,1532.164,1230.327,0.0071791258
45172,1754745483,12.6711136,0.0176886,82.4461,314.3577,149.9864,211.1513,1531.205,1256.258,0.0084405
45247,1754692222,3.39992548,0.6429504,5.7433,28.8398,357.0472,0.4286,24315.385,292.248,0.0044078
45266,1754681469,13.1799974,0.0005817,82.5559,356.964,110.3704,249.8044,1196.776,1187.968,4.9036e-05
45267,1754679651,13.14119867,0.0014586,82.5693,9.5599,327.5253,32.4969,1218.33,1196.202,0.0011424
45268,1754705457,13.15658119,0.0008677,82.559,3.2908,259.362,100.6524,1207.929,1194.775,0.00037262
45269,1754726103,13.20565765,0.0027805,82.5787,354.7816,128.0473,232.3167,1203.584,1161.539,0.00011565
45270,1754679585,13.22325583,0.0033609,82.571,350.0232,111.8691,248.6014,1201.24,1150.464,0.00022654
45271,1754686638,13.06788155,0.005159,82.4329,19.0201,30.6156,329.7954,1274.89,1196.332,0.00057447
45272,1754615701,13.76020721,0.0178995,82.6526,258.7783,45.1228,316.4304,1109.709,846.365,-9.9562e-05
45273,1754652985,13.46864378,0.0116426,82.565,295.4636,236.1272,122.8748,1170.696,996.943,0.0018189
45274,1754679096,13.17589801,0.0028877,82.5409,356.5273,205.8096,154.1588,1215.808,1172.076,-5.1542e-05
45275,1754685970,13.22309817,0.0029522,82.5878,352.931,34.13,326.1716,1198.213,1153.611,-4.5725e-05
45276,1754684371,13.28588399,0.0048136,82.5906,340.9346,31.5993,328.801,1188.342,1115.847,-0.00059508
45277,1754676834,13.3694637,0.0098135,82.5472,338.6514,290.3548,68.7064,1194.267,1047.088,0.0095332
45278,1754652777,13.77768857,0.0166727,82.5671,254.7047,86.9077,275.1142,1094.356,849.27,0.0044737
45279,1754679082,13.01888279,0.0081027,82.5541,38.1905,74.3937,286.6101,1316.549,1192.856,0.0023138
45280,1754681532,13.21044131,0.0012804,82.5902,4.9872,7.5922,352.5394,1190.415,1171.058,0.0024375
45281,1754571185,13.75977269,0.017502,82.5651,257.7764,112.576,249.402,1106.942,849.441,0.0061402
45282,1754689315,13.1656467,0.0019031,82.622,16.7548,239.4488,120.4756,1212.29,1183.454,0.0010076
45283,1754670577,12.77919464,0.0265156,82.5216,105.141,307.8092,49.9266,1554.761,1144.936,0.0091762
45284,1754743170,13.44090319,0.0082158,82.5638,308.7456,320.5413,38.9759,1155.473,1032.693,-0.0031475
45285,1754689167,13.00445965,0.0111751,82.5654,44.6654,104.3195,257.0356,1345.706,1174.985,0.0012388
45286,1754688499,13.15603328,0.0023425,82.63,18.9238,232.247,127.653,1219.318,1183.807,0.0010136
45287,1754673385,13.32632494,0.0068566,82.5737,327.0431,358.9793,1.1187,1188.379,1085.325,0.00071908
45288,1754667681,12.88399793,0.0250653,82.6161,97.4524,261.7116,95.5499,1500.536,1115.231,0.010377
45289,1754725234,12.83063672,0.0176856,82.5346,79.7916,231.9414,126.562,1465.487,1192.87,0.0025535
45290,1754675352,13.4080663,0.0092875,82.6286,329.8709,6.3553,353.8736,1175.789,1036.766,0.0023554
45291,1754646596,13.10745025,0.0036671,82.5497,16.1133,9.7125,350.4695,1248.144,1192.416,0.0014266
45292,1754665476,13.39941726,0.0096641,82.6217,341.5815,266.7334,92.2742,1181.86,1037.137,0.0065823
45293,1754605758,14.22581091,0.0146001,82.5326,210.383,343.6563,15.9935,921.683,711.595,0.012482
45294,1754706508,13.2095301,0.001509,82.5703,357.9329,175.0605,185.0671,1192.491,1169.677,0.0022849
45295,1754549047,13.38998377,0.007701,82.5724,316.3185,311.6501,47.8056,1170.704,1055.325,0.0023393
45296,1754685774,13.76269064,0.0208075,82.6397,260.4936,69.336,292.9969,1130.197,824.107,0.0052914
45297,1754653640,13.17892683,0.0067649,82.6034,34.2515,72.9045,287.9473,1243.998,1141.565,0.0087984
45298,1754687170,13.63369615,0.017649,82.5937,273.5777,172.3546,188.036,1154.104,892.842,-3.8321e-05
45299,1754737127,13.12225147,0.0096926,82.6372,33.3733,73.2159,287.9567,1288.159,1140.973,0.003993
45300,1754679419,12.94090781,0.0125067,82.5529,58.7318,139.261,221.7936,1381.178,1189.488,0.0011838
45301,1754684531,13.59843946,0.018453,82.4959,261.3031,159.2016,201.6768,1173.079,899.443,0.0052793
45302,1754548160,13.5986375,0.0080946,82.596,308.2938,309.8254,49.5787,1096.205,976.173,0.0049764
45303,1754651286,14.06100008,0.0120042,82.6196,242.1223,3.936,356.2727,959.791,785.709,0.007219
45304,1754675188,13.21392018,0.0089901,82.6956,38.4887,260.5309,98.5646,1247.353,1111.467,0.006541
45305,1754637897,13.31506814,0.0016,82.5644,340.7153,12.5525,347.6001,1153.118,1129.056,0.0019299
45306,1754746227,13.48223963,0.0099995,82.6119,318.3861,307.4378,51.7695,1153.368,1004.236,0.011433
45307,1754680878,13.03442306,0.0206502,82.5929,59.6408,200.0684,159.2226,1406.129,1091.14,0.0086801
45308,1754579036,13.22678558,0.0029234,82.5781,353.3277,121.7141,238.684,1196.588,1152.429,0.001087
45309,1754653589,13.21682564,0.011174,82.6185,25.4982,50.2635,310.8271,1262.738,1093.866,0.0075134
45310,1754663608,12.97766806,0.0102573,82.5933,56.4557,112.9568,248.2406,1349.313,1192.397,0.0012492
45311,1754728300,13.18755942,0.0018837,82.553,354.9064,166.7485,193.4137,1203.733,1175.222,0.00040466
45312,1754680103,13.20016994,0.0014946,82.5206,349.4213,180.6327,179.4781,1195.96,1173.354,0.001992
45313,1754672100,13.43525986,0.0095466,82.5779,306.1675,260.6185,98.415,1167.53,1024.821,0.0018613
45314,1754676475,13.09361079,0.0049379,82.5365,16.8086,336.6838,23.204,1263.18,1188.087,-0.00041027
45315,1754735569,13.1532735,0.0028235,82.5633,6.5772,247.994,111.8181,1224.027,1181.218,0.00026676
45316,1754678645,13.32256201,0.0103851,82.5975,337.8367,63.5361,297.6378,1216.326,1060.209,0.0017607
45318,1754579611,13.19524227,0.0011995,82.5725,359.2667,144.318,215.8748,1195.614,1177.466,0.00022096
45319,1754373303,13.38618293,0.0078532,82.5824,320.9381,319.9313,39.6045,1173.273,1055.592,0.0015174
45320,1754548429,13.36465769,0.0076485,82.5688,319.1859,325.9141,33.7092,1179.844,1065.107,0.0006995
45321,1754553599,13.1940426,0.0023668,82.5644,356.9695,160.6869,199.5157,1204.903,1169.093,0.00012781
45323,1754665068,13.20528811,0.0006714,82.5328,350.1348,151.0341,209.1157,1187.779,1177.626,0.0011169
45324,1754666953,13.20894883,0.0026531,82.5494,349.6489,130.5091,229.8351,1201.362,1161.25,0.00035981
45325,1754670189,14.23928882,0.0103141,82.5449,204.5536,288.5642,70.4358,886.259,737.937,0.0066788
45326,1754677525,13.24696609,0.0035725,82.5936,351.9328,102.3436,258.1693,1193.79,1139.881,0.0012218
45327,1754377129,13.39865083,0.0073126,82.5677,314.8252,317.8127,41.7394,1164.54,1055.028,0.002016
45330,1754719501,13.38658336,0.0071358,82.5639,314.6786,310.745,48.7503,1167.748,1060.819,0.0023814
45331,1754620364,12.89471367,0.0225357,82.6656,103.8217,241.996,115.8184,1476.738,1130.511,-0.00046486
45332,1754681940,13.13021251,0.010822,82.5544,10.4183,254.7552,104.1583,1293.631,1129.361,0.00032324
45334,1754636693,13.26550068,0.0045367,82.5591,338.0104,58.8008,301.7554,1194.004,1125.609,0.0008399
45336,1754420279,13.30701135,0.0050187,82.5798,338.9728,53.8026,306.773,1181.874,1106.37,0.001559
45337,1754589190,13.12837358,0.0043261,82.5788,17.7058,32.3526,328.0233,1245.041,1179.368,0.0019779
45338,1754663662,13.75076711,0.0147965,82.5684,269.5951,170.5618,189.8375,1090.298,872.508,0.007598
45339,1754575183,13.71118834,0.0119621,82.5091,262.8635,161.0338,199.5329,1083.764,907.354,0.0066258
45340,1754677785,13.41116177,0.009553,82.5344,341.2363,327.8577,31.6756,1176.614,1033.639,0.0029205
45346,1754664479,13.3581701,0.0078149,82.6283,350.9806,282.0715,77.1669,1183.539,1066.268,0.0063311
45348,1754668511,13.19242699,0.0021907,82.5703,356.8952,150.8495,209.3857,1204.19,1171.042,8.152e-05
45350,1754706699,13.22089656,0.0032122,82.5894,356.7905,12.7626,347.4305,1201.019,1152.483,0.0011306
45355,1754692364,13.08883913,0.0049639,82.6128,46.2682,55.0042,305.5721,1265.235,1189.728,0.0060274
45356,1754663866,13.2665999,0.0040155,82.6164,350.1875,44.4767,315.9573,1189.657,1129.123,0.00055967
45357,1754546993,13.36453733,0.00695365,82.5687,322.0583,354.0933,5.9372,1174.677,1070.364,0.0016982254
45469,1754628277,13.42116081,0.0100215,82.5492,302.5329,290.6889,68.3526,1176.365,1026.453,0.0013926
45471,1754603835,1.77785875,0.4662149,12.9989,69.7764,242.7343,62.6733,35824.021,8985.835,0.0
45472,1754010079,1.81827495,0.4773546,13.0764,57.6067,271.4214,36.4283,35512.173,8441.446,0.0
45473,1754643542,1.70605929,0.455869,12.2322,90.8079,197.8415,138.601,36693.834,9720.012,0.0
45474,1754415784,1.74193563,0.4487826,12.4875,85.772,208.5656,116.9867,35893.625,9704.975,0.0
45475,1754449713,1.84722595,0.47267829,12.9985,54.3928,280.7394,31.0758,34942.125,8417.405,0.0
45483,1754370433,13.44269644,0.0242202,63.3974,200.1329,6.2318,354.1627,1274.381,912.456,0.0001381
45484,1754544052,13.42920153,0.02379796,63.3885,206.3422,7.5283,352.9213,1276.35,920.496,3.236811e-05
45500,1754670766,14.25936351,0.0053459,81.2205,15.9565,242.1466,117.4291,843.75,766.946,0.0017824
45501,1754493521,14.32787152,0.0034781,81.2151,353.5978,150.0194,210.2991,807.337,757.526,0.001665
45502,1754666560,14.34233762,0.0039083,81.2219,349.951,155.0574,205.251,805.583,749.649,0.0010747
45504,1754667482,13.74258291,0.003273,82.9565,349.1559,115.0537,245.4023,1008.422,960.227,0.0001419
45505,1754717499,13.78654445,0.0024565,82.9477,39.0362,18.4712,341.7332,986.713,950.618,0.00035856
45506,1754699248,13.78990797,0.0025927,82.9446,317.1986,321.4025,38.5279,986.515,948.425,0.00060374
45507,1754642633,14.3411897,0.0007,81.1985,97.8711,237.4922,122.5586,783.007,772.988,0.00075676
45509,1754555735,14.39178896,0.0007104,81.1887,81.3121,17.4974,160.0853,766.286,756.143,0.0016659
45510,1754487765,14.21409626,0.0020193,81.1907,156.897,34.4704,325.7778,835.128,806.055,0.0019116
45511,1754657419,14.21278246,0.0015754,81.218,159.5428,347.5827,12.4959,832.377,809.694,0.0016685
45512,1754741694,14.25319241,0.0015463,81.2224,146.2731,34.0593,326.1575,818.533,796.31,0.0023752
45514,1754705822,13.80424612,0.0032764,82.9406,100.903,24.0834,336.1848,986.434,938.333,0.00051498
45515,1754747615,14.40276206,0.0010169,81.256,328.4908,140.5847,237.321,764.844,750.332,0.0019873
45517,1754682181,14.01391691,0.0012323,82.5173,249.6115,95.2421,82.8521,897.937,880.027,0.00092218
45518,1753971959,14.03195741,0.0020253,82.529,173.1394,290.5163,69.3834,897.457,868.046,0.0014117
45521,1754663869,13.96158729,0.0016111,82.51,178.2924,127.9263,232.3363,918.867,895.392,0.0009407
45522,1754402382,14.00975433,0.0008707,82.5366,166.9915,133.3696,226.82,896.75,884.093,0.0014972
45523,1754565018,13.76991012,0.0043844,82.9517,280.4921,125.3853,235.1413,1006.818,942.343,0.0001713
45524,1754464691,13.98307473,0.0022393,82.5242,59.8287,31.2893,328.9603,915.961,883.367,0.0015349
45526,1754677790,14.24641889,0.0054108,98.7717,293.0305,227.1581,132.5045,848.591,770.807,0.0013385
45527,1754709911,14.23380458,0.0054858,98.7484,288.4778,228.7461,130.8984,853.399,774.491,0.0012444
45614,1754366943,15.56278068,0.00350129,51.162,220.1425,338.993,20.9614,422.169,374.715,0.13114786
45620,1754638910,12.35723381,0.1396208,51.4356,312.8243,303.9071,43.6546,2628.199,421.374,0.0022592
45635,1754675132,12.9997964,0.1064258,51.2725,25.7169,247.1951,101.3183,2075.298,449.046,0.0088838
45638,1754726443,12.76017882,0.1292933,51.4047,116.4864,98.5894,276.3246,2357.693,357.355,0.0054724
45641,1754719556,14.52532393,0.053579,51.602,57.7045,297.5461,57.2026,1097.563,337.22,0.0026398
45648,1754688628,13.27277466,0.1080892,51.4103,295.2688,235.4515,113.971,1971.524,342.58,0.0044906
45649,1754713436,12.75062656,0.0851672,51.484,327.2083,263.6559,86.6756,2020.541,702.234,0.055418
45650,1754630846,11.70187847,0.1698179,51.4617,58.1394,219.6187,126.7667,3208.872,425.455,0.00073517
45651,1754700867,13.06687438,0.1103839,51.5655,96.4996,343.8249,12.9876,2076.48,395.524,0.0036433
45652,1754663789,13.24162212,0.003089,82.5557,344.1562,100.4796,259.9814,1192.178,1145.553,0.0011792
45653,1754329611,13.35181421,0.0064862,82.5585,325.3156,21.67,338.7155,1175.966,1078.603,0.0020036
45654,1754557609,13.23399518,0.0028863,82.5781,352.1148,111.5882,248.8323,1193.556,1149.974,0.0014136
45655,1754544509,12.99555028,0.0105032,82.5376,43.7027,117.0222,244.1659,1344.101,1183.571,-8.0019e-05
45656,1754667079,14.32167818,0.0026384,81.2327,182.7804,213.4424,146.5094,803.394,765.598,0.0015662
45814,1754714497,11.52196836,0.0890401,51.098,285.444,99.7786,270.4614,2639.54,1164.967,-0.043431
45815,1754635159,11.44509464,0.1603032,51.4412,310.2513,26.16,341.1965,3272.6,605.981,0.0009321
45816,1754719746,11.76611574,0.1647177,51.473,176.9431,121.9138,255.2585,3132.301,442.315,0.0028443
45820,1754632958,11.69287434,0.1525589,51.5268,173.8261,106.0163,271.3585,3072.278,570.463,0.0034438
45822,1754698638,12.61123742,0.1156262,51.3635,230.3194,356.1096,3.1343,2319.785,516.838,0.031335
45823,1754677738,11.3203745,0.1883096,51.4372,242.4537,84.5862,296.5683,3578.003,422.535,0.00018298
45829,1754709554,12.57658518,0.1379218,51.4118,137.6279,79.5921,295.7032,2509.9,355.352,0.0038806
45831,1754708914,11.53497841,0.16403,51.4333,142.0728,158.9464,208.7736,3253.237,538.816,0.00062861
45833,1754526199,10.23829347,0.2022751,51.5954,144.3744,13.3045,351.382,4392.814,768.528,0.004082
45835,1754705093,11.76003845,0.1670437,51.4278,119.3001,179.307,181.0669,3154.577,425.665,0.0021235
45837,1754702927,10.86318082,0.1857831,51.5685,253.7948,234.6031,106.7021,3833.668,633.79,0.07759
45840,1754675255,11.08112645,0.193927,51.5486,55.6165,6.3877,355.823,3768.538,472.334,0.0025686
45841,1754689958,10.59490176,0.1930656,51.5151,191.4469,270.5003,67.6206,4069.104,687.895,0.00027143
45843,1754554780,10.19624383,0.1718815,51.1981,350.5499,266.9595,73.4114,4149.369,1061.201,0.082302844
45847,1754711286,12.96378196,0.1184437,51.4057,285.3621,330.3524,23.4965,2182.937,369.694,0.0066497
45849,1754685811,10.81981334,0.1707977,51.3126,178.2524,335.2321,17.5008,3731.54,781.911,-0.016935
45851,1754675623,10.83632208,0.1815616,51.7452,114.7981,285.1445,55.6366,3814.12,681.787,0.0005918
45872,1754662037,10.68018147,0.1607406,51.4224,350.2684,179.1725,181.2312,3731.867,931.78,0.10478
45878,1754705401,12.477578,0.1348324,51.4285,319.5036,299.8379,47.5107,2532.597,415.182,0.0030774
45888,1754644167,11.43264655,0.1825843,51.4582,233.7606,84.5336,295.9917,3465.06,425.593,0.00062705
45889,1754705577,13.45949523,0.089064,51.3366,115.0517,99.7884,270.4635,1752.093,422.308,0.018034
45891,1754709757,12.23747778,0.1156424,51.3328,271.6879,340.6599,15.3577,2496.127,656.396,0.016287
45894,1754726330,12.17790409,0.1142369,50.8022,325.4774,214.5517,137.5681,2513.829,690.535,0.3297
45901,1754705525,10.2237824,0.1995808,51.4374,124.7874,132.6235,246.1085,4378.843,799.449,0.12298
45902,1754515732,11.97169585,0.15829772,51.4473,34.0823,243.3589,99.6744,2971.291,415.829,0.0013885654
45944,1754552693,9.65926924,0.22278659,51.2024,256.2868,90.4737,294.9508,5010.098,860.321,-0.011250582
45963,1754708959,10.29913683,0.1896305,51.3231,174.9343,41.6768,331.3922,4237.518,853.187,0.066538
45971,1754644138,12.90704853,0.1188801,51.4611,343.2952,107.4011,266.0174,2211.356,386.103,0.0028858
45974,1754691852,10.28246778,0.2166257,51.4793,47.0652,115.3906,268.6313,4490.139,619.849,0.0022317
